phenotype	description	N	N_case	N_control	prevelence	mean_chi2	lambdaGC	intercept	intercept_se	intercept_z	intercept_p	ratio	ratio_se	h2_observed	h2_observed_se	h2_liability	h2_liability_se	h2_z	h2_p	base::Prop_SNPs
40001_G903	Underlying (primary) cause of death: ICD10: G90.3 Multisystem degeneration	7637	8	7629	0.00104753	1.00886853975	1.06426043882	0.993132436822	0.00933766336311	-0.735469133041	0.768973084055	-0.774373614405488	1.05289750394251	0.104683998264	0.109378197447	8.87313171936	9.27101724497	0.957082862097	0.169262716509	1.0
40001_I219	Underlying (primary) cause of death: ICD10: I21.9 Acute myocardial infarction, unspecified	7637	400	7237	0.0523766	0.993519551055	0.997560290091	1.02104032258	0.00806922562798	2.60747729039	0.00456060603306	NA	NA	-0.278996727358	0.0915054932068	-1.20909542726	0.396559753417	-3.04896151674	0.998851830523	1.0
40001_I350	Underlying (primary) cause of death: ICD10: I35.0 Aortic (valve) stenosis	7637	21	7616	0.00274977	0.999642594254	1.04624722756	0.989258561004	0.0106149245894	-1.01191854035	0.844211498154	NA	NA	0.0706584865595	0.114286354834	2.70843764449	4.3807542555	0.618258292185	0.268202545132	1.0
40001_I259	Underlying (primary) cause of death: ICD10: I25.9 Chronic ischaemic heart disease, unspecified	7637	266	7371	0.0348304	1.00193528181	1.00957188061	0.995440564296	0.00903493549434	-0.504645075405	0.693095927759	-2.35595440577922	4.668537395094475	0.146980937679	0.105689613749	0.834187442493	0.5998393396	1.39068478411	0.0821605168328	1.0
40001_I420	Underlying (primary) cause of death: ICD10: I42.0 Dilated cardiomyopathy	7637	23	7614	0.00301165	1.00085002722	1.03320628562	0.992193433959	0.0093131159341	-0.838233529634	0.79905022037	-9.183901245979248	10.956256128278918	0.0198131634053	0.111302631386	0.705747754256	3.96461587361	0.178011635113	0.429356919091	1.0
40001_I500	Underlying (primary) cause of death: ICD10: I50.0 Congestive heart failure	7637	10	7627	0.00130941	1.00125416348	1.06006288966	1.00875361286	0.00911089469583	0.960785208189	0.168330088744	6.979642613434519	7.264519222347692	-0.00982367846512	0.103757303415	-0.691488697556	7.30347627468	-0.0946793926001	0.537715256621	1.0
40001_I607	Underlying (primary) cause of death: ICD10: I60.7 Subarachnoid haemorrhage from intracranial artery, unspecified	7637	7	7630	0.00091659	0.999203411904	1.05648313037	1.00020950489	0.00965560846196	0.0216977404813	0.491344533092	NA	NA	0.0920988071629	0.112273450409	8.72956065971	10.6418087922	0.820307978667	0.206020279553	1.0
40001_I629	Underlying (primary) cause of death: ICD10: I62.9 Intracranial haemorrhage (nontraumatic), unspecified	7637	15	7622	0.00196412	0.994506566941	1.03512870268	0.978544616981	0.00911868115143	-2.35290418234	0.99068628332	NA	NA	0.209119386189	0.109136817801	10.53856069	5.49994430872	1.91612134568	0.0276748259439	1.0
40001_I713	Underlying (primary) cause of death: ICD10: I71.3 Abdominal aortic aneurysm, ruptured	7637	33	7604	0.00432107	1.00625130836	1.03031622796	1.00967912721	0.00875499956196	1.10555427721	0.134459744648	1.548336228430753	1.400506750644548	-0.0616246435308	0.0931211187749	-1.64530749581	2.48622735905	-0.661768719508	0.745940271983	1.0
40001_I679	Underlying (primary) cause of death: ICD10: I67.9 Cerebrovascular disease, unspecified	7637	11	7626	0.00144036	0.997251426549	1.05533133137	1.0119855637	0.00947552302112	1.26489732214	0.102954068714	NA	NA	-0.10234770121	0.102956438048	-6.65729845005	6.69689428623	-0.994087432997	0.839909848511	1.0
40001_J180	Underlying (primary) cause of death: ICD10: J18.0 Bronchopneumonia, unspecified	7637	31	7606	0.00405919	0.997459529681	1.0151467161	0.999602667579	0.00894715095705	-0.044408820567	0.517710734604	NA	NA	0.0131080969358	0.10318589978	0.367763911337	2.89500835122	0.12703379981	0.449456823436	1.0
40001_J439	Underlying (primary) cause of death: ICD10: J43.9 Emphysema, unspecified	7637	9	7628	0.00117847	0.996969378959	1.05189947196	0.995636526232	0.0099306067662	-0.439396491127	0.669812865718	NA	NA	0.00619055773324	0.108530545041	0.475629410526	8.33855710363	0.057039773742	0.477256755918	1.0
40001_J449	Underlying (primary) cause of death: ICD10: J44.9 Chronic obstructive pulmonary disease, unspecified	7637	82	7555	0.0107372	0.993029826492	1.00323407399	0.989849640122	0.00883063657719	-1.14944826335	0.874814405728	NA	NA	0.00665911711211	0.0932911078603	0.0879618700261	1.23230454819	0.0713799767721	0.471547672588	1.0
40001_J690	Underlying (primary) cause of death: ICD10: J69.0 Pneumonitis due to food and vomit	7637	8	7629	0.00104753	0.992308991626	1.05041128273	1.002028129	0.0101580896362	0.199656537213	0.420874603785	NA	NA	-0.120030965389	0.11182870105	-10.1739576627	9.47872464636	-1.07334668347	0.858442201622	1.0
40001_J988	Underlying (primary) cause of death: ICD10: J98.8 Other specified respiratory disorders	7637	4	7633	0.000523766	1.00179347476	1.06904414193	0.982565684031	0.0110022761494	-1.58460992366	0.943472505573	-9.720970925015006	6.134614443528945	0.212058115508	0.108238311645	32.2527134338	16.4623704199	1.95917796837	0.025045974169	1.0
40001_K559	Underlying (primary) cause of death: ICD10: K55.9 Vascular disorder of intestine, unspecified	7637	24	7613	0.0031426	1.01357893651	1.04642012237	1.01083776624	0.00825019695806	1.31363727401	0.0944841494444	0.798130710301556	0.6075731300345316	-0.00561396449017	0.0983890327316	-0.193242232993	3.38671832006	-0.0570588442056	0.522750839726	1.0
40001_K631	Underlying (primary) cause of death: ICD10: K63.1 Perforation of intestine (nontraumatic)	7637	10	7627	0.00130941	0.998006267501	1.04980354126	0.987514357238	0.0102074538882	-1.22318874996	0.889370793139	NA	NA	0.0787622491355	0.110672518635	5.5440744793	7.7902382532	0.711669437969	0.238334748568	1.0
40001_K704	Underlying (primary) cause of death: ICD10: K70.4 Alcoholic hepatic failure	7637	22	7615	0.00288071	1.00764762695	1.04450239668	0.999579250738	0.00946912638473	-0.0444337993647	0.517720689876	-0.05501696990704658	1.2381783843317378	0.0298803881037	0.108107850764	1.10314924262	3.99121635493	0.276394247898	0.391122637115	1.0
40001_K760	Underlying (primary) cause of death: ICD10: K76.0 Fatty (change of) liver, not elsewhere classified	7637	9	7628	0.00117847	1.0084495224	1.05642979247	0.992233869915	0.0118740792152	-0.654040616065	0.743457180719	-0.9191205987349799	1.4052959038916943	0.134329939079	0.148069077965	10.3207614714	11.3763591755	0.907211288978	0.182147537535	1.0
40001_K859	Underlying (primary) cause of death: ICD10: K85.9 Acute pancreatitis, unspecified	7637	21	7616	0.00274977	0.998256724597	1.04079322648	1.00850287043	0.00929865915896	0.91441898017	0.180248366164	NA	NA	-0.0912219810476	0.101506354178	-3.49666486652	3.8908791314	-0.898682469548	0.815589091401	1.0
40001_N390	Underlying (primary) cause of death: ICD10: N39.0 Urinary tract infection, site not specified	7637	20	7617	0.00261883	1.00510974741	1.04523592746	0.998941228369	0.0092709704513	-0.114202891314	0.545461520015	-0.2072062561218496	1.8143696165524579	0.0486599590357	0.103952964417	1.94026708014	4.14502023305	0.468095925002	0.319857996626	1.0
40001_V499	Underlying (primary) cause of death: ICD10: V49.9 Car occupant [any] injured in unspecified traffic accident	7637	8	7629	0.00104753	0.988929319423	1.04021851762	0.995651226132	0.0108362811782	-0.401316078533	0.655906286345	NA	NA	-0.0116802774305	0.120666959131	-0.990033260849	10.2278651972	-0.0967976446461	0.538556452774	1.0
40001_X420	Underlying (primary) cause of death: ICD10: X42.0 Home	7637	6	7631	0.000785649	0.991288734226	1.05530086903	0.989651646853	0.0095013125906	-1.08914984626	0.861956094193	NA	NA	-0.0208748601276	0.111521496253	-2.25231481971	12.0327282286	-0.187182389307	0.57424118395	1.0
40001_X700	Underlying (primary) cause of death: ICD10: X70.0 Home	7637	40	7597	0.00523766	0.993712814484	0.999086150522	1.01026025771	0.00815556109229	1.25806889176	0.104183421248	NA	NA	-0.237384056065	0.0892957523446	-5.446060026	2.04862127389	-2.65840255367	0.996074397414	1.0
40007	Age at death	8652	NA	NA	NA	0.993624475913	0.997190111476	1.00760944911	0.00763816210907	0.99624084963	0.159566567936	NA	NA	-0.125395907769	0.0739035145441	-0.125395907769	0.0739035145441	-1.69675161651	0.955128185211	1.0
894	Duration of moderate activity	251031	NA	NA	NA	1.16515100965	1.15069263465	1.02345889417	0.00892474577779	2.62852239786	0.00428783539568	0.14204511508817158	0.054039910485102566	0.0284298014663	0.00333868943539	0.0284298014663	0.00333868943539	8.51525786283	8.31100067608e-18	1.0
1011	Frequency of light DIY in last 4 weeks	169623	NA	NA	NA	1.07715431036	1.07055160398	1.00275642527	0.00938523291931	0.293698120117	0.384494295462	0.035726134449353956	0.1216423667782239	0.0214384374362	0.00497856314952	0.0214384374362	0.00497856314952	4.30614954402	8.30603876648e-06	1.0
981	Duration walking for pleasure	240788	NA	NA	NA	1.13054152605	1.12130813014	1.02352672628	0.00990078661481	2.37624819058	0.00874484717782	0.18022407880322314	0.07584396256164243	0.0245193380346	0.00384730278899	0.0245193380346	0.00384730278899	6.37312407663	9.26079591683e-11	1.0
1080	Time spent using computer	261987	NA	NA	NA	1.539619192	1.4465662924	1.05730128894	0.0107212837804	5.34462944156	4.53011056971e-08	0.1061883820918748	0.01986824030609385	0.0966929299604	0.00417199680329	0.0966929299604	0.00417199680329	23.1766548537	3.91581643631e-119	1.0
864	Number of days/week walked 10+ minutes	331654	NA	NA	NA	1.27961234435	1.23027832491	1.01732059625	0.010546504797	1.64230677184	0.0502632222097	0.061945034250346954	0.03771830897405914	0.0429090121218	0.00310531304589	0.0429090121218	0.00310531304589	13.8179344522	9.93447906126e-44	1.0
924	Usual walking pace	335349	NA	NA	NA	1.53458205823	1.42901387699	1.03100419924	0.0107741805294	2.87763873558	0.00200331844021	0.05799708156702227	0.020154399803566116	0.0800344986153	0.00365360196637	0.0800344986153	0.00365360196637	21.9056425281	1.14760433147e-106	1.0
2624	Frequency of heavy DIY in last 4 weeks	137208	NA	NA	NA	1.06345453611	1.06180996929	1.00103078097	0.00827352081293	0.124587946519	0.450424885663	0.016244401609181246	0.13038501767629834	0.0232702098038	0.00552545958058	0.0232702098038	0.00552545958058	4.21145236236	1.26867033064e-05	1.0
3647	Duration of other exercises	161301	NA	NA	NA	1.06755594853	1.06214152696	1.01486427087	0.00900735263881	1.65023747404	0.0494471875268	0.22002904540346185	0.13333174701538275	0.0152351601629	0.00513428029872	0.0152351601629	0.00513428029872	2.96734094684	0.00150193827518	1.0
6162_2	Types of transport used (excluding work): Walk	335650	165354	170296	0.492638	1.25153371813	1.22430441249	1.02776536099	0.010539442829	2.63442398664	0.00421400862859	0.11038425067365089	0.041900715766842275	0.0364495935684	0.00284754599856	0.0572619737693	0.00447346837958	12.8003528606	8.160397164e-38	1.0
6164_1	Types of physical activity in last 4 weeks: Walking for pleasure (not as a means of transport)	335599	241930	93669	0.72089	1.28238701283	1.24049888415	1.03391550878	0.0100260107046	3.38275210162	0.000358816891666	0.12010293406071218	0.035504503567697535	0.0421485113658	0.0030689359581	0.0750724843189	0.00546621076579	13.7339168824	3.18000378532e-43	1.0
6164_2	Types of physical activity in last 4 weeks: Other exercises (eg: swimming, cycling, keep fit, bowling)	335599	162803	172796	0.485112	1.31853947516	1.27556201317	1.0292662258	0.0103931741822	2.81590833402	0.00243197712381	0.09187629188375139	0.03262758619440395	0.0439521598994	0.00316743854195	0.0690748583997	0.00497792075009	13.8762471055	4.41223987668e-44	1.0
30510	Creatinine (enzymatic) in urine	327525	NA	NA	NA	1.43780578983	1.36402315571	1.04079524129	0.00986362825002	4.13592648263	1.76762684368e-05	0.0931811370286127	0.02252968891488788	0.0646855831428	0.00378570001898	0.0646855831428	0.00378570001898	17.0868222042	9.30197983035e-66	1.0
1220	Daytime dozing / sleeping (narcolepsy)	336082	NA	NA	NA	1.32531788143	1.2753476824	1.02499101898	0.0106681185548	2.34258916898	0.00957522862572	0.07682030532783873	0.032792905535882634	0.0498739382212	0.0033559880128	0.0498739382212	0.0033559880128	14.8611788931	2.94399346361e-50	1.0
1160	Sleep duration	335410	NA	NA	NA	1.49295628086	1.37484465572	1.02850219303	0.0116432585867	2.44795671374	0.00718344572634	0.05781890632810389	0.023619251926993684	0.073738051408	0.00457490881048	0.073738051408	0.00457490881048	16.1179281299	9.5451503821e-59	1.0
1190	Nap during day	337074	NA	NA	NA	1.55740323017	1.42976724369	1.04727485695	0.0124733351223	3.79007350386	7.53013562307e-05	0.08481267131824144	0.02237757954613857	0.0817958554003	0.00372877326077	0.0817958554003	0.00372877326077	21.9363982951	5.83962527845e-107	1.0
20118_3	Home area population density - urban or rural: England/Wales - Village - sparse	333997	16	333981	4.79046e-05	0.998584803722	1.054646035	1.01384710636	0.00915691430881	1.51220224292	0.0652412103137	NA	NA	-0.00259591668536	0.00226693522402	-3.1748421883	2.77249328838	-1.14512168581	0.873920623271	1.0
20118_8	Home area population density - urban or rural: England/Wales - Hamlet and Isolated Dwelling - less sparse	333997	7610	326387	0.0227846	1.02244151847	1.0277067626	1.00340335484	0.00860315362582	0.395593870374	0.346202329866	0.15165439205845654	0.3833588015790821	0.00182284992224	0.00215387011504	0.0138877471338	0.016409690755	0.846313763076	0.198688866002	1.0
20118_12	Home area population density - urban or rural: Scotland - Other Urban Area	333997	3626	330371	0.0108564	1.21835707321	1.21692329921	1.1945984053	0.0120198385328	16.1897686705	2.97760171494e-59	0.8911935044683243	0.055046710216015426	0.00430967485629	0.0033533240516	0.0564569225442	0.0439286866318	1.28519486634	0.0993620985652	1.0
20118_17	Home area population density - urban or rural: Scotland - Remote Rural	333997	10	333987	2.99404e-05	1.01639982618	1.0647927916	0.986621204874	0.00917399751191	-1.4583386477	0.927626388756	-0.8157888371779863	0.5593960212634307	0.00345400411599	0.00258594369316	6.42207498604	4.80807889901	1.3356841934	0.090826258986	1.0
22128	Doctor diagnosed emphysema	83529	254	83275	0.00304086	1.00623586204	1.00383264128	0.990480006749	0.00879141743774	-1.0828735319	0.860567719205	-1.5266523202599616	1.4098158975042154	0.00882668873236	0.00951397443135	0.311975642187	0.336267469372	0.927760400876	0.176765934625	1.0
22137	Doctor diagnosed tuberculosis	83529	431	83098	0.00515988	1.00491543956	1.00801421323	0.995913017931	0.00836545238014	-0.488554818454	0.687421546566	-0.8314581071651872	1.7018726983301715	0.00654857569069	0.00906897830284	0.152011744349	0.210517718111	0.722085274881	0.235121025417	1.0
22133	Doctor diagnosed sarcoidosis	83529	349	83180	0.00417819	1.01429387536	1.01527070927	0.999247662643	0.00858601251976	-0.0876236035626	0.534912079298	-0.0526335467495023	0.6006777239182837	0.00924241758632	0.00981453028195	0.253427245346	0.269114585063	0.941707582615	0.173171185919	1.0
22503	Years of cough on most days	11424	NA	NA	NA	1.00348745187	0.992943904685	0.999099267266	0.00781550111711	-0.115249517707	0.545876324663	-0.2582781838452366	2.2410348345434628	0.00780446375025	0.0574614016666	0.00780446375025	0.0574614016666	0.135820977628	0.445981403493	1.0
22506_112	Tobacco smoking: Occasionally	83133	1205	81928	0.0144948	1.01999492598	1.02541737389	0.996056406365	0.00866082256174	-0.455337077645	0.675566622221	-0.19722971917088614	0.43315101900078984	0.018700988725	0.00982128506024	0.197574526275	0.103761131121	1.9041284934	0.028446725817	1.0
40001_A810	Underlying (primary) cause of death: ICD10: A81.0 Creutzfeldt-Jakob disease	7637	10	7627	0.00130941	1.01393118571	1.05857961317	0.986925257666	0.0108841525674	-1.20126415479	0.885175624843	-0.9385232964656822	0.7812796983284118	0.179724579557	0.12373125235	12.6508126134	8.70944248003	1.45253988903	0.0731757731407	1.0
40001_C140	Underlying (primary) cause of death: ICD10: C14.0 Pharynx, unspecified	7637	7	7630	0.00091659	1.01384431217	1.07465764296	1.0097376488	0.0100302702276	0.970826167496	0.165817424783	0.7033681906487756	0.7245047715011848	0.0327386771029	0.114521442066	3.10312670156	10.8548840767	0.285873776231	0.387487399734	1.0
40001_C181	Underlying (primary) cause of death: ICD10: C18.1 Appendix	7637	5	7632	0.000654707	0.995853922106	1.05079121047	1.01403408361	0.0118274876067	1.18656506595	0.117699611153	NA	NA	-0.221987271554	0.131067609062	-27.9375442704	16.4951220174	-1.69368521439	0.954837442225	1.0
40001_C169	Underlying (primary) cause of death: ICD10: C16.9 Stomach, unspecified	7637	105	7532	0.0137489	1.00207874208	1.0053959956	0.994169540918	0.00841437994985	-0.692916069445	0.755818887748	-2.804801579154775	4.047822965630473	0.105701448918	0.101243421548	1.16111723977	1.11214636484	1.04403276087	0.148235116348	1.0
40001_C19	Underlying (primary) cause of death: ICD10: C19 Malignant neoplasm of rectosigmoid junction	7637	92	7545	0.0120466	0.994921652771	0.991703258477	1.01178969447	0.00936510190124	1.25889654992	0.10403385008	NA	NA	-0.108773326583	0.107809602384	-1.31811835256	1.30643991453	-1.00893913138	0.843498086587	1.0
40001_C220	Underlying (primary) cause of death: ICD10: C22.0 Liver cell carcinoma	7637	49	7588	0.00641613	1.0101600349	1.01965117236	1.00618630915	0.00999047292635	0.619220851039	0.267885438744	0.6088866040422728	0.9833108866094039	0.0666846641223	0.110180279639	1.30579089012	2.15750363771	0.605232300559	0.272512328353	1.0
40001_C259	Underlying (primary) cause of death: ICD10: C25.9 Pancreas, unspecified	7637	327	7310	0.0428179	0.999318775365	0.997025774203	0.98365208505	0.00897597106618	-1.82129764336	0.965719187755	NA	NA	0.102076300318	0.099829492416	0.504513228072	0.493408355504	1.02250645423	0.153270629729	1.0
